TeamId,TeamName,SubmissionDate,Score
117713,mg,"2014-09-26 10:32:38",0.44237
117897,isandeep,"2014-09-26 10:36:16",1.04011
118310,Mad_DataScience,"2014-09-26 10:59:47",0.47867
117741,"Alger Remirata","2014-09-26 13:54:34",0.42281
117921,Bikheers,"2014-09-26 14:42:21",0.39810
117873,"Endless Sky","2014-09-26 14:55:44",0.38807
117735,Naning-Gurado,"2014-09-26 14:56:04",0.38921
117735,Naning-Gurado,"2014-09-26 14:58:40",0.38680
118883,"Stefan Buchholz","2014-09-26 15:08:14",0.61479
118784,nameBrandon,"2014-09-26 15:18:43",0.49562
117921,Bikheers,"2014-09-26 15:21:16",0.39691
118885,Lotte,"2014-09-26 15:25:25",0.60536
117713,mg,"2014-09-26 15:27:18",0.44235
117638,"Rarry Abatol","2014-09-26 15:44:43",0.39565
117640,RosDolor,"2014-09-26 16:18:34",0.38540
117432,Reijay,"2014-09-26 16:34:14",0.40015
117654,vjgomez,"2014-09-26 17:33:43",0.40074
118904,Ming,"2014-09-26 17:48:24",0.48544
118904,Ming,"2014-09-26 17:53:32",0.48401
118784,nameBrandon,"2014-09-26 17:56:33",0.49557
118907,xingzhong,"2014-09-26 18:03:54",0.61093
118907,xingzhong,"2014-09-26 18:46:10",0.52219
118913,THAC0,"2014-09-26 19:03:55",0.76196
118784,nameBrandon,"2014-09-26 20:22:26",0.49421
114203,Team_NERDS,"2014-09-26 20:23:32",0.48811
118929,FGP,"2014-09-26 21:54:50",0.64318
118929,FGP,"2014-09-26 22:17:31",0.63536
118929,FGP,"2014-09-26 22:52:31",0.58658
117741,"Alger Remirata","2014-09-27 01:26:13",0.42269
114203,Team_NERDS,"2014-09-27 05:31:54",0.48366
118957,楊家愉,"2014-09-27 07:07:36",1.66466
118962,"Bim Sawitree","2014-09-27 09:43:31",1.69463
118979,Vishys,"2014-09-27 13:13:42",1.58555
118983,"Kaiomurz Motawara","2014-09-27 14:21:34",0.88288
116615,bgraf,"2014-09-27 14:56:41",0.46298
115007,Sergey,"2014-09-27 20:01:06",0.47485
118983,"Kaiomurz Motawara","2014-09-27 20:07:51",0.82644
116390,"Tue Vo","2014-09-27 23:13:01",1.15572
118784,nameBrandon,"2014-09-27 23:34:29",0.48379
118784,nameBrandon,"2014-09-28 00:00:32",0.46267
118907,xingzhong,"2014-09-28 00:48:31",0.48458
118907,xingzhong,"2014-09-28 02:26:31",0.48346
116390,"Tue Vo","2014-09-28 03:19:03",1.04139
117371,"Jayvee Bluza","2014-09-28 09:20:29",0.39936
118904,Ming,"2014-09-28 11:12:02",0.43343
115431,Theun,"2014-09-28 12:25:50",0.66780
115431,Theun,"2014-09-28 12:43:53",0.64590
115431,Theun,"2014-09-28 13:33:36",0.64506
119101,stlod,"2014-09-28 14:58:00",1.97665
119101,stlod,"2014-09-28 15:10:57",0.67072
119111,Rush,"2014-09-28 16:16:55",4.19211
119125,Aliang,"2014-09-28 17:46:20",1.99758
119125,Aliang,"2014-09-28 17:52:51",1.82978
119101,stlod,"2014-09-28 18:01:59",0.48608
119129,GrowAPear,"2014-09-28 18:20:33",0.51097
119101,stlod,"2014-09-28 18:32:59",0.47165
114203,Team_NERDS,"2014-09-28 18:59:27",0.47516
115285,ole.st1980,"2014-09-28 20:47:25",0.44815
118685,adam,"2014-09-28 22:21:31",0.45221
117741,"Alger Remirata","2014-09-28 22:27:25",0.41343
117741,"Alger Remirata","2014-09-28 22:39:23",0.40918
117741,"Alger Remirata","2014-09-29 00:13:07",0.40520
119129,GrowAPear,"2014-09-29 02:05:14",0.50948
118685,adam,"2014-09-29 02:46:08",0.40499
119192,BuritK,"2014-09-29 06:11:03",4.76188
119192,BuritK,"2014-09-29 06:21:16",0.98617
117371,"Jayvee Bluza","2014-09-29 08:48:29",0.39865
119201,"SAURABH J","2014-09-29 08:57:03",0.82914
117611,Magicians,"2014-09-29 10:21:37",0.42523
117611,Magicians,"2014-09-29 10:32:09",0.42363
117640,RosDolor,"2014-09-29 11:51:32",0.38441
119219,"soumil jain","2014-09-29 11:54:51",1.44539
117858,"Determined Innovators","2014-09-29 13:01:31",0.44006
119230,"Tinh Tran","2014-09-29 13:33:01",0.71680
119230,"Tinh Tran","2014-09-29 13:54:21",0.71177
117719,rj03,"2014-09-29 14:08:32",0.39593
117719,rj03,"2014-09-29 14:18:20",0.39535
117719,rj03,"2014-09-29 14:44:38",0.39517
119230,"Tinh Tran","2014-09-29 14:50:03",0.69479
117921,Bikheers,"2014-09-29 14:51:28",0.39612
119192,BuritK,"2014-09-29 15:11:50",0.75302
119192,BuritK,"2014-09-29 15:43:14",0.72783
117921,Bikheers,"2014-09-29 16:26:39",0.39525
117606,jtitusj,"2014-09-29 16:29:02",0.40947
117873,"Endless Sky","2014-09-29 18:03:13",0.38614
117741,"Alger Remirata","2014-09-29 18:09:09",0.38614
117583,hmcbt,"2014-09-29 19:29:30",0.42437
116301,Kathy,"2014-09-29 21:58:53",1.35372
118219,su.park,"2014-09-30 01:11:31",0.39485
118779,"Dan Tybor","2014-09-30 03:01:27",0.77758
118779,"Dan Tybor","2014-09-30 03:03:27",0.74790
119111,Rush,"2014-09-30 06:43:11",0.62771
119321,poyopuyo,"2014-09-30 07:21:53",1.37605
119230,"Tinh Tran","2014-09-30 07:50:09",0.68817
117735,Naning-Gurado,"2014-09-30 08:56:23",0.38595
117873,"Endless Sky","2014-09-30 10:39:29",0.37976
117741,"Alger Remirata","2014-09-30 10:40:57",0.37976
119338,"Priyanka Jalan","2014-09-30 11:47:16",0.68548
119353,Tortoise,"2014-09-30 13:11:41",4.76188
119353,Tortoise,"2014-09-30 13:43:46",0.65315
119366,"Frank Massi","2014-09-30 14:47:14",2.08711
119360,ferg96,"2014-09-30 14:52:35",0.64473
107022,IDI-Determinators,"2014-09-30 15:23:03",0.40398
119360,ferg96,"2014-09-30 15:41:38",0.48176
117789,"Yunfeng Xi","2014-09-30 16:29:57",0.46723
119366,"Frank Massi","2014-09-30 17:07:33",1.96132
119366,"Frank Massi","2014-09-30 18:21:44",1.63501
119401,Natty,"2014-09-30 18:54:39",1.52983
119420,sgreenlee,"2014-09-30 19:59:50",0.48731
119428,"Nándor Kollár","2014-09-30 21:11:00",1.27174
119428,"Nándor Kollár","2014-09-30 21:23:02",1.27127
119366,"Frank Massi","2014-09-30 21:58:10",1.50414
118779,"Dan Tybor","2014-10-01 02:54:18",0.71307
119321,poyopuyo,"2014-10-01 06:10:52",1.03191
130920,"Borun Chowdhury","2014-10-01 07:50:19",1.35665
119321,poyopuyo,"2014-10-01 07:51:00",0.82329
118962,"Bim Sawitree","2014-10-01 08:28:26",1.43732
118962,"Bim Sawitree","2014-10-01 08:41:34",1.40284
119401,Natty,"2014-10-01 08:51:44",1.37846
117377,VAMSHI,"2014-10-01 10:01:31",0.47222
117858,"Determined Innovators","2014-10-01 13:10:29",0.43742
117858,"Determined Innovators","2014-10-01 13:31:59",0.43598
117622,rocknrolla,"2014-10-01 14:02:02",0.51435
117622,rocknrolla,"2014-10-01 14:03:44",0.51424
119538,"Kemal Maulana","2014-10-01 14:50:34",1.38730
117858,"Determined Innovators","2014-10-01 15:06:30",0.43592
119366,"Frank Massi","2014-10-01 15:18:35",1.48632
119101,stlod,"2014-10-01 17:52:09",0.46769
119219,"soumil jain","2014-10-01 18:09:52",0.84928
119219,"soumil jain","2014-10-01 18:48:56",0.84256
119219,"soumil jain","2014-10-01 18:59:27",0.70747
130920,"Borun Chowdhury","2014-10-01 23:58:54",0.70461
119625,"Chu Ming Chan","2014-10-02 04:24:15",1.43297
119665,"Karthik 2","2014-10-02 10:23:48",0.56372
119668,BratWursts,"2014-10-02 12:15:53",0.53542
119366,"Frank Massi","2014-10-02 13:58:38",1.26336
119625,"Chu Ming Chan","2014-10-02 14:08:17",1.15709
119670,trgrmtn,"2014-10-02 14:30:12",2.21824
117897,isandeep,"2014-10-02 14:52:24",1.03775
119629,"Paras Doshi","2014-10-02 15:22:50",1.44526
119629,"Paras Doshi","2014-10-02 16:35:24",1.36316
119714,"Tomasz Szczerski","2014-10-02 17:21:20",4.76188
119321,poyopuyo,"2014-10-02 17:28:19",0.81192
119629,"Paras Doshi","2014-10-02 17:39:48",0.48066
119733,darenbang,"2014-10-02 19:38:04",0.39965
119321,poyopuyo,"2014-10-02 20:08:21",0.78826
119739,Kickstart!!,"2014-10-02 20:15:26",4.76188
119739,Kickstart!!,"2014-10-02 20:28:32",1.43233
119428,"Nándor Kollár","2014-10-02 21:27:09",0.55330
119759,"Andrés Borrero","2014-10-02 22:19:31",0.76603
116490,DerekZH,"2014-10-02 22:19:52",1.33712
119759,"Andrés Borrero","2014-10-02 22:25:49",0.50918
119714,"Tomasz Szczerski","2014-10-02 22:29:07",1.32631
116490,DerekZH,"2014-10-02 22:30:47",1.33240
119428,"Nándor Kollár","2014-10-02 22:34:48",0.48878
116490,DerekZH,"2014-10-02 23:17:12",0.48033
116490,DerekZH,"2014-10-02 23:49:03",0.46895
119769,">>> Ryan","2014-10-02 23:57:48",4.76188
117789,"Yunfeng Xi","2014-10-03 00:00:23",0.45402
114638,"David Humeau","2014-10-03 02:19:15",0.69981
114638,"David Humeau","2014-10-03 02:22:00",0.69922
119788,NullSpace,"2014-10-03 02:44:09",1.12060
118779,"Dan Tybor","2014-10-03 03:17:41",0.66321
114638,"David Humeau","2014-10-03 03:20:39",0.51105
118779,"Dan Tybor","2014-10-03 03:26:02",0.65007
116934,"Aleksey Tyulpin","2014-10-03 05:54:25",1.21009
119714,"Tomasz Szczerski","2014-10-03 10:33:50",1.28336
119837,jnaour,"2014-10-03 13:23:43",0.50630
119842,sm02860,"2014-10-03 14:09:22",4.76188
118784,nameBrandon,"2014-10-03 15:09:40",0.46042
119125,Aliang,"2014-10-03 16:25:47",1.82386
118907,xingzhong,"2014-10-03 18:01:20",0.45908
119739,Kickstart!!,"2014-10-03 18:39:44",1.38820
119888,"Ismel Brito Rodríguez","2014-10-03 19:03:38",1.45827
119894,COlsen,"2014-10-03 19:09:41",0.60008
119321,poyopuyo,"2014-10-03 20:50:36",0.70921
119366,"Frank Massi","2014-10-03 21:24:58",1.10076
119321,poyopuyo,"2014-10-03 22:04:45",0.69959
119788,NullSpace,"2014-10-04 00:30:59",0.54281
119604,Edgar,"2014-10-04 03:35:16",0.95150
110779,BikeGang,"2014-10-04 03:42:16",0.64987
110779,BikeGang,"2014-10-04 03:47:37",0.64223
119958,frutoper,"2014-10-04 03:54:00",4.76188
119604,Edgar,"2014-10-04 03:54:27",0.88602
119958,frutoper,"2014-10-04 03:57:52",1.32601
119788,NullSpace,"2014-10-04 06:58:51",0.53947
119714,"Tomasz Szczerski","2014-10-04 07:41:37",0.89011
116934,"Aleksey Tyulpin","2014-10-04 10:22:15",0.47389
119994,Theresa,"2014-10-04 11:49:30",1.39300
119994,Theresa,"2014-10-04 12:37:47",1.24533
119994,Theresa,"2014-10-04 12:44:39",1.15929
119994,Theresa,"2014-10-04 12:47:49",1.14621
113005,"Haja Maideen","2014-10-04 13:37:50",0.49522
120006,"Peter van den Brand","2014-10-04 14:26:17",0.62538
117106,"Bill Cary","2014-10-04 15:26:35",0.58761
117106,"Bill Cary","2014-10-04 15:57:56",0.52621
117106,"Bill Cary","2014-10-04 16:10:02",0.51367
116301,Kathy,"2014-10-04 16:57:52",1.35370
116301,Kathy,"2014-10-04 17:05:33",1.22758
108983,Yogesh,"2014-10-04 17:28:27",0.66953
119958,frutoper,"2014-10-04 18:04:30",0.51461
119888,"Ismel Brito Rodríguez","2014-10-04 18:11:19",0.74270
113584,"Oleksii Kostyliev","2014-10-04 19:33:54",0.81173
113584,"Oleksii Kostyliev","2014-10-04 20:28:17",0.80770
119670,trgrmtn,"2014-10-04 20:45:57",0.52747
120037,Sadgnome,"2014-10-04 20:47:37",1.50004
119888,"Ismel Brito Rodríguez","2014-10-04 21:33:53",0.59812
120045,PK,"2014-10-04 22:02:17",4.76188
120045,PK,"2014-10-04 22:36:36",2.88832
120054,"Kelly Dietz","2014-10-05 01:43:58",1.00479
120054,"Kelly Dietz","2014-10-05 03:25:02",0.51461
120054,"Kelly Dietz","2014-10-05 03:37:19",0.46565
120061,EvanVanNess,"2014-10-05 04:47:02",0.51180
108983,Yogesh,"2014-10-05 06:10:26",0.51824
113972,Scuba_Diver,"2014-10-05 06:43:13",0.47058
108983,Yogesh,"2014-10-05 06:46:32",0.51150
119625,"Chu Ming Chan","2014-10-05 07:25:58",1.09580
120037,Sadgnome,"2014-10-05 08:08:26",0.64971
118254,Ying,"2014-10-05 10:48:47",1.64881
120632,DataDevils,"2014-10-05 15:12:50",1.09028
120632,DataDevils,"2014-10-05 15:21:15",1.08960
115057,Frits,"2014-10-05 17:50:23",0.50800
119837,jnaour,"2014-10-05 20:27:17",0.49586
117377,VAMSHI,"2014-10-05 22:03:00",0.47005
117377,VAMSHI,"2014-10-05 22:33:27",0.46954
117106,"Bill Cary","2014-10-06 00:19:23",0.49508
120155,"Yury Ustinovskiy","2014-10-06 01:30:44",0.45059
120155,"Yury Ustinovskiy","2014-10-06 01:33:32",0.44596
120159,"Adam Sullivan","2014-10-06 01:50:23",0.50916
120159,"Adam Sullivan","2014-10-06 02:05:39",0.49950
119958,frutoper,"2014-10-06 02:14:56",0.51105
119629,"Paras Doshi","2014-10-06 02:19:17",0.47639
119629,"Paras Doshi","2014-10-06 02:46:26",0.46909
119958,frutoper,"2014-10-06 03:03:29",0.50198
120155,"Yury Ustinovskiy","2014-10-06 03:37:19",0.44377
120155,"Yury Ustinovskiy","2014-10-06 04:01:11",0.42906
118548,ie.jay,"2014-10-06 06:31:47",0.44573
118548,ie.jay,"2014-10-06 06:34:15",0.41703
116301,Kathy,"2014-10-06 09:51:36",0.49674
116301,Kathy,"2014-10-06 10:16:53",0.46987
120632,DataDevils,"2014-10-06 10:46:31",0.78146
116301,Kathy,"2014-10-06 11:13:08",0.46805
120207,Vikram,"2014-10-06 11:45:59",0.49522
120155,"Yury Ustinovskiy","2014-10-06 14:15:06",0.42768
120632,DataDevils,"2014-10-06 14:50:36",0.77653
117395,"Maxime Morelle","2014-10-06 15:30:10",3.22254
117395,"Maxime Morelle","2014-10-06 15:47:02",2.64892
118929,FGP,"2014-10-06 16:55:42",0.45930
119994,Theresa,"2014-10-06 18:18:49",0.67692
119994,Theresa,"2014-10-06 18:47:45",0.48613
120267,LeartS,"2014-10-06 19:54:46",1.26719
118913,THAC0,"2014-10-06 21:58:13",0.72760
120267,LeartS,"2014-10-06 22:37:54",1.16155
120267,LeartS,"2014-10-06 22:51:54",1.14052
119668,BratWursts,"2014-10-06 23:20:46",0.50364
120061,EvanVanNess,"2014-10-07 00:41:01",0.48128
118929,FGP,"2014-10-07 00:42:49",0.45432
120061,EvanVanNess,"2014-10-07 00:52:29",0.47088
120155,"Yury Ustinovskiy","2014-10-07 00:56:42",0.41832
118929,FGP,"2014-10-07 01:01:09",0.45179
116390,"Tue Vo","2014-10-07 01:53:10",0.90241
120155,"Yury Ustinovskiy","2014-10-07 02:08:58",0.40855
116390,"Tue Vo","2014-10-07 02:27:45",0.60276
120305,PvsW,"2014-10-07 03:41:13",0.48312
120045,PK,"2014-10-07 04:36:14",1.45090
113975,jc23,"2014-10-07 04:55:29",1.31486
114294,Challengers,"2014-10-07 05:02:53",0.48370
118219,su.park,"2014-10-07 06:33:41",0.39264
120305,PvsW,"2014-10-07 06:56:23",0.47356
120632,DataDevils,"2014-10-07 07:37:06",0.77256
117395,"Maxime Morelle","2014-10-07 10:16:24",1.75934
120267,LeartS,"2014-10-07 13:18:17",0.60891
120267,LeartS,"2014-10-07 13:23:41",0.55050
113975,jc23,"2014-10-07 13:25:22",0.47058
113975,jc23,"2014-10-07 14:18:06",0.40826
120045,PK,"2014-10-07 14:43:14",0.96619
120386,"Alexander Lin","2014-10-07 16:35:44",1.47936
114294,Challengers,"2014-10-07 17:09:57",0.48261
114294,Challengers,"2014-10-07 17:15:39",0.48210
120149,JJHH,"2014-10-07 17:30:37",1.58454
118913,THAC0,"2014-10-07 18:41:49",0.53542
120406,"Wally Wissner","2014-10-07 18:47:36",0.88557
120386,"Alexander Lin","2014-10-07 19:00:05",1.42822
118686,BabyT,"2014-10-07 19:39:13",0.61320
120428,"Simon Parker","2014-10-07 21:32:10",1.58455
120429,peace,"2014-10-07 21:35:31",4.76188
119428,"Nándor Kollár","2014-10-07 22:08:20",0.46867
117789,"Yunfeng Xi","2014-10-07 22:52:00",0.44933
117789,"Yunfeng Xi","2014-10-07 23:08:51",0.44408
120429,peace,"2014-10-07 23:19:32",1.05818
117789,"Yunfeng Xi","2014-10-07 23:26:37",0.44335
120045,PK,"2014-10-08 00:15:02",0.95378
120045,PK,"2014-10-08 00:23:27",0.74074
120045,PK,"2014-10-08 00:26:01",0.65269
120467,"Harold M Li","2014-10-08 01:50:30",0.75838
120155,"Yury Ustinovskiy","2014-10-08 02:55:57",0.38695
120484,"Dev Gupta","2014-10-08 03:12:47",1.78062
130920,"Borun Chowdhury","2014-10-08 04:18:48",0.61178
120429,peace,"2014-10-08 04:28:01",0.44806
120429,peace,"2014-10-08 04:37:36",0.40047
120429,peace,"2014-10-08 04:50:31",0.39962
113972,Scuba_Diver,"2014-10-08 05:49:18",0.47012
119888,"Ismel Brito Rodríguez","2014-10-08 06:59:10",0.56427
120149,JJHH,"2014-10-08 07:13:34",0.69576
120267,LeartS,"2014-10-08 07:17:36",0.51583
130920,"Borun Chowdhury","2014-10-08 07:18:35",0.55547
117395,"Maxime Morelle","2014-10-08 07:45:05",0.49522
130920,"Borun Chowdhury","2014-10-08 07:57:34",0.49913
120428,"Simon Parker","2014-10-08 08:17:51",1.33294
117858,"Determined Innovators","2014-10-08 08:46:18",0.43590
120508,"Кирилл Лис","2014-10-08 09:17:36",0.49644
113972,Scuba_Diver,"2014-10-08 09:21:57",0.46306
113972,Scuba_Diver,"2014-10-08 09:33:05",0.46259
120510,Greg,"2014-10-08 09:39:54",0.79460
120227,dipn,"2014-10-08 09:48:26",0.84108
120513,"DM Project","2014-10-08 09:59:20",1.37676
120428,"Simon Parker","2014-10-08 10:16:20",0.90651
120517,LAS_PUCPR,"2014-10-08 10:39:54",1.86969
120513,"DM Project","2014-10-08 10:42:05",1.27057
120517,LAS_PUCPR,"2014-10-08 11:02:36",1.37204
120517,LAS_PUCPR,"2014-10-08 11:11:44",1.31984
120517,LAS_PUCPR,"2014-10-08 11:36:19",1.27736
117234,DataMiner,"2014-10-08 11:39:19",0.69856
120529,"manish jindal","2014-10-08 11:45:40",0.57589
120529,"manish jindal","2014-10-08 11:49:19",0.48313
120529,"manish jindal","2014-10-08 11:52:27",0.47210
117858,"Determined Innovators","2014-10-08 12:26:03",0.42265
120529,"manish jindal","2014-10-08 12:29:30",0.47119
120523,"Shashank Juyal","2014-10-08 12:33:51",0.47736
120529,"manish jindal","2014-10-08 12:51:20",0.47036
120535,bike_rider,"2014-10-08 12:57:45",0.47046
114294,Challengers,"2014-10-08 13:04:05",0.47143
120523,"Shashank Juyal","2014-10-08 13:19:40",0.47514
117915,NoName,"2014-10-08 13:27:28",0.42853
120513,"DM Project","2014-10-08 13:30:17",1.27022
117915,NoName,"2014-10-08 13:40:31",0.42814
117915,NoName,"2014-10-08 14:28:22",0.42593
120325,gig1,"2014-10-08 14:39:51",1.23608
114145,AlphaCentauri,"2014-10-08 15:08:56",0.46926
120325,gig1,"2014-10-08 15:18:33",1.22542
114145,AlphaCentauri,"2014-10-08 15:29:54",0.46263
117234,DataMiner,"2014-10-08 15:32:39",0.62756
117377,VAMSHI,"2014-10-08 16:45:33",0.46837
114203,Team_NERDS,"2014-10-08 16:48:31",0.43713
120558,spreading_smiles,"2014-10-08 16:57:47",0.48116
117892,jugad,"2014-10-08 18:23:33",0.46692
117892,jugad,"2014-10-08 18:53:13",0.46553
119994,Theresa,"2014-10-08 19:15:28",0.48273
117892,jugad,"2014-10-08 19:20:15",0.46488
118452,"Arpita Das","2014-10-08 19:51:37",0.48101
119582,"Бережанський Евген","2014-10-08 20:59:49",1.37856
120467,"Harold M Li","2014-10-08 21:26:43",0.73838
120590,rocket77,"2014-10-08 21:29:00",0.39546
120406,"Wally Wissner","2014-10-08 21:41:44",0.44518
120510,Greg,"2014-10-08 22:03:59",0.66393
120517,LAS_PUCPR,"2014-10-08 22:05:17",0.53598
120599,Tatyana,"2014-10-08 22:58:21",1.47055
120599,Tatyana,"2014-10-08 23:04:28",1.43702
120599,Tatyana,"2014-10-08 23:31:36",1.37880
114145,AlphaCentauri,"2014-10-08 23:42:11",0.45244
120610,"Chris H","2014-10-08 23:46:18",0.70791
118452,"Arpita Das","2014-10-09 00:05:19",0.47965
120529,"manish jindal","2014-10-09 00:34:43",0.46587
120616,yunhaocs,"2014-10-09 01:09:37",1.03652
120616,yunhaocs,"2014-10-09 01:26:40",0.72149
110779,BikeGang,"2014-10-09 03:44:10",0.64094
110779,BikeGang,"2014-10-09 03:49:03",0.64094
110779,BikeGang,"2014-10-09 04:21:41",0.54785
120429,peace,"2014-10-09 04:29:30",0.39517
120632,DataDevils,"2014-10-09 04:31:35",0.70665
120634,jjsg,"2014-10-09 05:07:10",0.48778
120263,"Little Leg","2014-10-09 05:20:53",0.40826
119994,Theresa,"2014-10-09 06:04:47",0.48160
120325,gig1,"2014-10-09 06:12:33",1.21238
117858,"Determined Innovators","2014-10-09 06:38:41",0.42205
120634,jjsg,"2014-10-09 06:51:51",0.43474
120644,Harish,"2014-10-09 06:58:02",3.10767
117583,hmcbt,"2014-10-09 07:28:46",0.42325
117583,hmcbt,"2014-10-09 07:39:55",0.42299
120510,Greg,"2014-10-09 08:36:22",0.64201
117234,DataMiner,"2014-10-09 08:58:17",0.60435
117234,DataMiner,"2014-10-09 09:30:46",0.58863
120428,"Simon Parker","2014-10-09 09:50:50",0.61224
120513,"DM Project","2014-10-09 09:56:38",1.26349
120651,vrajs5,"2014-10-09 10:03:05",1.95604
120651,vrajs5,"2014-10-09 10:03:51",1.33030
117611,Magicians,"2014-10-09 10:12:41",0.42249
120428,"Simon Parker","2014-10-09 10:18:49",0.60981
120517,LAS_PUCPR,"2014-10-09 10:32:43",0.49944
117611,Magicians,"2014-10-09 10:38:11",0.41740
120674,nem,"2014-10-09 10:40:53",0.45201
120523,"Shashank Juyal","2014-10-09 10:48:56",0.44866
120428,"Simon Parker","2014-10-09 10:54:09",0.60618
120523,"Shashank Juyal","2014-10-09 10:59:16",0.44693
120523,"Shashank Juyal","2014-10-09 11:07:51",0.44676
120685,abcd,"2014-10-09 12:12:33",0.48450
120685,abcd,"2014-10-09 12:17:12",0.46904
120685,abcd,"2014-10-09 12:25:15",0.45896
114145,AlphaCentauri,"2014-10-09 13:12:59",0.44792
114145,AlphaCentauri,"2014-10-09 13:20:55",0.44562
120692,abcd2,"2014-10-09 13:35:09",0.48012
120692,abcd2,"2014-10-09 13:39:21",0.46992
120529,"manish jindal","2014-10-09 13:46:00",0.46488
120517,LAS_PUCPR,"2014-10-09 13:50:00",0.49752
118274,"Research In progress","2014-10-09 14:03:25",0.48199
120513,"DM Project","2014-10-09 14:17:24",1.24366
118274,"Research In progress","2014-10-09 14:25:23",0.46762
117892,jugad,"2014-10-09 14:29:47",0.46450
120707,AlexChatwin,"2014-10-09 14:30:10",0.73941
120674,nem,"2014-10-09 15:10:29",0.44911
120719,"Blair Edwards","2014-10-09 16:13:07",0.52117
120707,AlexChatwin,"2014-10-09 16:24:06",0.73203
120692,abcd2,"2014-10-09 17:12:41",0.45532
114294,Challengers,"2014-10-09 17:58:50",0.46203
114294,Challengers,"2014-10-09 18:03:37",0.45728
114203,Team_NERDS,"2014-10-09 18:04:06",0.43638
120599,Tatyana,"2014-10-09 18:20:32",1.34445
114203,Team_NERDS,"2014-10-09 18:31:16",0.43457
120535,bike_rider,"2014-10-09 18:55:06",0.45664
120558,spreading_smiles,"2014-10-09 19:00:55",0.45372
120737,snehal,"2014-10-09 19:06:24",0.51344
120699,"Platinum Miners","2014-10-09 19:15:11",0.50017
120529,"manish jindal","2014-10-09 19:21:51",0.45674
113972,Scuba_Diver,"2014-10-09 19:25:00",0.46146
117878,blues,"2014-10-09 19:34:10",0.45436
120267,LeartS,"2014-10-09 19:49:34",0.47949
113972,Scuba_Diver,"2014-10-09 19:54:18",0.45389
113972,Scuba_Diver,"2014-10-09 20:03:09",0.43277
120744,ererererer,"2014-10-09 20:07:21",0.91014
117915,NoName,"2014-10-09 20:18:37",0.42266
120558,spreading_smiles,"2014-10-09 20:22:59",0.45144
120674,nem,"2014-10-09 20:39:40",0.43331
117878,blues,"2014-10-09 20:56:13",0.44833
120558,spreading_smiles,"2014-10-09 21:04:06",0.44389
117377,VAMSHI,"2014-10-09 22:06:16",0.43961
120558,spreading_smiles,"2014-10-09 22:10:48",0.43591
117377,VAMSHI,"2014-10-09 22:55:02",0.41335
120719,"Blair Edwards","2014-10-09 22:59:40",0.47360
120517,LAS_PUCPR,"2014-10-09 23:03:15",0.48950
110779,BikeGang,"2014-10-10 03:33:51",0.52973
120429,peace,"2014-10-10 04:00:29",0.39435
120644,Harish,"2014-10-10 04:24:08",0.88936
110779,BikeGang,"2014-10-10 04:34:50",0.49161
119958,frutoper,"2014-10-10 04:43:54",0.49522
120794,"nithin bharadwaj","2014-10-10 05:25:28",0.71871
120523,"Shashank Juyal","2014-10-10 05:29:38",0.44359
120794,"nithin bharadwaj","2014-10-10 05:35:14",0.50122
120793,"Kulvinder Bisla","2014-10-10 06:06:16",0.44523
108983,Yogesh,"2014-10-10 06:12:29",0.46915
120644,Harish,"2014-10-10 06:22:27",0.44501
120632,DataDevils,"2014-10-10 06:33:25",0.44711
120632,DataDevils,"2014-10-10 06:36:05",0.44492
120793,"Kulvinder Bisla","2014-10-10 06:39:11",0.44358
120793,"Kulvinder Bisla","2014-10-10 06:48:20",0.44221
108983,Yogesh,"2014-10-10 07:08:51",0.45545
120803,maverick,"2014-10-10 07:11:44",1.74383
120803,maverick,"2014-10-10 07:29:43",1.73976
120805,"Martin Luther","2014-10-10 07:35:26",0.45107
108983,Yogesh,"2014-10-10 07:36:20",0.45305
117973,BikeSharingCountFinder,"2014-10-10 07:39:03",0.46827
120807,"Michael H","2014-10-10 07:48:48",0.49046
120805,"Martin Luther","2014-10-10 07:49:56",0.44442
117973,BikeSharingCountFinder,"2014-10-10 07:51:38",0.45937
120699,"Platinum Miners","2014-10-10 07:51:50",0.49046
120805,"Martin Luther","2014-10-10 08:04:21",0.44393
114145,AlphaCentauri,"2014-10-10 08:07:46",0.44221
117973,BikeSharingCountFinder,"2014-10-10 08:09:03",0.45297
108983,Yogesh,"2014-10-10 08:14:20",0.45197
117973,BikeSharingCountFinder,"2014-10-10 08:16:23",0.44959
117892,jugad,"2014-10-10 08:17:03",0.44959
120510,Greg,"2014-10-10 08:21:55",0.49382
117892,jugad,"2014-10-10 08:32:35",0.44883
120814,Geetika,"2014-10-10 08:55:03",0.44914
120510,Greg,"2014-10-10 08:57:55",0.47539
120814,Geetika,"2014-10-10 09:04:16",0.44866
120803,maverick,"2014-10-10 09:06:03",0.44866
113972,Scuba_Diver,"2014-10-10 09:12:30",0.43244
120737,snehal,"2014-10-10 09:20:01",0.44933
120737,snehal,"2014-10-10 09:34:19",0.44475
118452,"Arpita Das","2014-10-10 09:40:26",0.46545
120006,"Peter van den Brand","2014-10-10 09:44:49",0.49700
120510,Greg,"2014-10-10 09:50:31",0.47222
120816,Alkhanzi,"2014-10-10 10:02:31",0.44689
120816,Alkhanzi,"2014-10-10 10:08:52",0.43832
117611,Magicians,"2014-10-10 10:26:54",0.41557
118962,"Bim Sawitree","2014-10-10 10:43:42",0.54343
120814,Geetika,"2014-10-10 10:44:12",0.44460
